中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,3 ms,76 Mbps,9766 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,972 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,705 Mbps,90316 kB/s
129.146.46.164,443,129.146.46.164,US,316 Mbps,40550 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,62 ms,301 Mbps,38604 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,290 Mbps,37171 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,83 ms,44 Mbps,5717 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,91 ms,45 Mbps,5817 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,77 ms,289 Mbps,37068 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,77 ms,384 Mbps,49152 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,76 ms,336 Mbps,43110 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,78 ms,361 Mbps,46284 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,278 Mbps,35635 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,200 Mbps,25600 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,225 Mbps,28876 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,49 Mbps,6295 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,164 ms,43 Mbps,5522 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,176 ms,43 Mbps,5556 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,179 ms,109 Mbps,14028 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,181 ms,41 Mbps,5264 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,35 Mbps,4560 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,223 ms,36 Mbps,4670 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,233 ms,0 Mbps,11 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,229 ms,36 Mbps,4616 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,244 ms,32 Mbps,4209 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,235 ms,61 Mbps,7882 kB/s
