中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,1 Mbps,203 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,409 Mbps,52428 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,390 Mbps,49971 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,798 Mbps,102195 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,73 ms,369 Mbps,47308 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,71 ms,240 Mbps,30720 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,332 Mbps,42598 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,259 Mbps,33177 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,75 ms,302 Mbps,38707 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,262 Mbps,33587 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,70 ms,396 Mbps,50790 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,102 ms,254 Mbps,32563 kB/s
152.70.56.11,443,163.123.193.3,DE,Frankfurt,隧道,90 ms,276 Mbps,35430 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,65 ms,404 Mbps,51712 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,42 Mbps,5469 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,88 ms,50 Mbps,6409 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,91 ms,48 Mbps,6264 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,128 Mbps,16486 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,31 Mbps,4037 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,167 ms,42 Mbps,5459 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,35 Mbps,4580 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,598 ms,33 Mbps,4297 kB/s
