中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,25 ms,1080 Mbps,138240 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,38 ms,421 Mbps,53964 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,26 ms,928 Mbps,118784 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,808 Mbps,103424 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,38 ms,662 Mbps,84787 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,652 Mbps,83558 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,43 ms,576 Mbps,73830 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,51 ms,494 Mbps,63283 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,46 ms,603 Mbps,77209 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,6 Mbps,829 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,200 Mbps,25600 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,136 ms,168 Mbps,21606 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,132 ms,46 Mbps,5891 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,133 ms,199 Mbps,25497 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,137 ms,161 Mbps,20684 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,134 ms,47 Mbps,6057 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,132 ms,196 Mbps,25190 kB/s
143.47.176.251,443,2606:f240:f00:b2ed:0:ad70:1b03:d9b3,US,Munich,隧道,145 ms,147 Mbps,18841 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,142 ms,44 Mbps,5667 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,156 ms,42 Mbps,5392 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,199 ms,27 Mbps,3518 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,48 Mbps,6174 kB/s
