中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,779 Mbps,99737 kB/s
129.146.46.164,443,129.146.46.164,US,351 Mbps,44953 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,398 Mbps,50995 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,48 ms,437 Mbps,56012 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,48 ms,338 Mbps,43315 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,49 ms,460 Mbps,58982 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,53 ms,370 Mbps,47411 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,51 ms,500 Mbps,64000 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,51 ms,396 Mbps,50790 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,56 ms,493 Mbps,63180 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,443 Mbps,56729 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,73 ms,7 Mbps,928 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,115 ms,169 Mbps,21708 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,44 Mbps,5664 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,177 Mbps,22732 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,196 Mbps,25088 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,151 ms,38 Mbps,4898 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,125 ms,39 Mbps,5117 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,149 ms,127 Mbps,16281 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,156 ms,37 Mbps,4789 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,44 Mbps,5687 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,168 ms,124 Mbps,15872 kB/s
8.219.151.64,443,8.219.69.217,SG,Singapore,隧道,211 ms,63 Mbps,8091 kB/s
8.219.201.245,443,47.245.114.12,SG,Singapore,隧道,213 ms,48 Mbps,6213 kB/s
