中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,6 ms,904 Mbps,115712 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,11 ms,1696 Mbps,217088 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,657 Mbps,84172 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,22 ms,689 Mbps,88268 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,27 ms,704 Mbps,90112 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,26 ms,674 Mbps,86323 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,84 ms,5 Mbps,712 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,75 ms,330 Mbps,42291 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,126 ms,48 Mbps,6244 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,244 Mbps,31334 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,47 Mbps,6107 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,151 ms,107 Mbps,13721 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,149 ms,134 Mbps,17203 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,167 ms,48 Mbps,6242 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,149 ms,47 Mbps,6055 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,135 Mbps,17305 kB/s
8.219.88.129,443,47.245.114.12,SG,Singapore,隧道,192 ms,88 Mbps,11264 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,176 ms,102 Mbps,13107 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,131 ms,152 Mbps,19456 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,161 ms,42 Mbps,5450 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,28 Mbps,3638 kB/s
