中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,6 Mbps,820 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,47 ms,508 Mbps,65024 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,366 Mbps,46899 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,40 ms,394 Mbps,50483 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,42 ms,476 Mbps,61030 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,54 ms,507 Mbps,64921 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,596 Mbps,76390 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,55 ms,523 Mbps,66969 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,48 ms,502 Mbps,64307 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,126 ms,152 Mbps,19456 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,212 Mbps,27136 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,185 Mbps,23756 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,119 ms,48 Mbps,6239 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,147 ms,47 Mbps,6092 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,135 ms,169 Mbps,21708 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,146 ms,45 Mbps,5849 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,192 ms,38 Mbps,4968 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,210 ms,0 Mbps,77 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,123 ms,49 Mbps,6291 kB/s
