中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,2 Mbps,356 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,848 Mbps,108544 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,47 ms,399 Mbps,51097 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,55 ms,472 Mbps,60518 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,52 ms,447 Mbps,57241 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,49 ms,521 Mbps,66764 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,47 ms,446 Mbps,57139 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,58 ms,416 Mbps,53350 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,168 Mbps,21606 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,103 ms,44 Mbps,5659 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,216 Mbps,27750 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,42 Mbps,5414 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,200 Mbps,25702 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,149 ms,46 Mbps,5962 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,180 Mbps,23142 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,147 ms,47 Mbps,6113 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,43 Mbps,5575 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,49 Mbps,6341 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,201 ms,36 Mbps,4626 kB/s
141.148.244.95,443,163.123.193.23,DE,Munich,隧道,117 ms,184 Mbps,23552 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,210 ms,37 Mbps,4854 kB/s
