中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,747 Mbps,95641 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,21 ms,70 Mbps,9038 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,49 ms,512 Mbps,65536 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,7 Mbps,913 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,61 ms,307 Mbps,39321 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,384 Mbps,49254 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,58 ms,401 Mbps,51404 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,52 ms,520 Mbps,66560 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,56 ms,522 Mbps,66867 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,143 Mbps,18329 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,184 Mbps,23654 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,155 ms,48 Mbps,6163 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,106 ms,51 Mbps,6581 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,492 Mbps,63078 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,148 ms,47 Mbps,6034 kB/s
204.216.216.148,443,204.216.216.148,IT,Milan,中转,112 ms,191 Mbps,24473 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,212 Mbps,27136 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,124 ms,257 Mbps,32972 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,47 Mbps,6090 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,199 ms,7 Mbps,987 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,216 ms,31 Mbps,4016 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,180 ms,1 Mbps,245 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,192 ms,33 Mbps,4240 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,48 Mbps,6268 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,210 ms,31 Mbps,4027 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,39 Mbps,5096 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,198 ms,75 Mbps,9715 kB/s
