中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,1 ms,7 Mbps,922 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,724 Mbps,92672 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,124 Mbps,15872 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,356 Mbps,45568 kB/s
35.197.23.75,443,35.212.238.81,US,Seattle,隧道,69 ms,260 Mbps,33382 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,68 ms,258 Mbps,33075 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,77 ms,242 Mbps,31027 kB/s
35.230.79.26,443,35.212.238.81,US,Seattle,隧道,71 ms,306 Mbps,39219 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,347 Mbps,44441 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,241 Mbps,30924 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,275 Mbps,35225 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,76 ms,308 Mbps,39424 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,84 ms,46 Mbps,5972 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,228 Mbps,29286 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,93 ms,41 Mbps,5326 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,42 Mbps,5412 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,112 Mbps,14438 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,169 ms,42 Mbps,5496 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,44 Mbps,5640 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,166 ms,40 Mbps,5182 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,38 Mbps,4914 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,221 ms,31 Mbps,4025 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,242 ms,40 Mbps,5224 kB/s
