中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,764 Mbps,97894 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,42 ms,512 Mbps,65638 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,522 Mbps,66867 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,51 ms,519 Mbps,66457 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,34 ms,7 Mbps,964 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,546 Mbps,69939 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,42 ms,455 Mbps,58265 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,49 ms,512 Mbps,65638 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,408 Mbps,52224 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,120 ms,177 Mbps,22732 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,139 ms,45 Mbps,5774 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,190 Mbps,24371 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,110 ms,43 Mbps,5536 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,117 ms,224 Mbps,28672 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,141 ms,148 Mbps,19046 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,142 ms,35 Mbps,4594 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,148 ms,164 Mbps,20992 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,174 ms,38 Mbps,4883 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,120 ms,43 Mbps,5516 kB/s
8.219.151.64,443,8.219.69.217,SG,Singapore,隧道,213 ms,71 Mbps,9189 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,171 ms,65 Mbps,8437 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,140 ms,41 Mbps,5275 kB/s
