中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,3 Mbps,389 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,52 ms,490 Mbps,62771 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,50 ms,488 Mbps,62464 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,460 Mbps,58880 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,517 Mbps,66252 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,460 Mbps,58982 kB/s
129.146.46.164,443,129.146.46.164,310 Mbps,39731 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,29 ms,46 Mbps,5890 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,352 Mbps,45158 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,62 ms,244 Mbps,31232 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,123 ms,175 Mbps,22425 kB/s
34.82.76.253,443,35.185.231.63,US,Seattle,隧道,48 ms,438 Mbps,56115 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,115 ms,167 Mbps,21401 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,195 Mbps,24985 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,135 ms,165 Mbps,21196 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,111 ms,43 Mbps,5559 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,125 ms,42 Mbps,5403 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,148 ms,38 Mbps,4972 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,142 ms,48 Mbps,6214 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,44 Mbps,5672 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,128 ms,43 Mbps,5553 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,196 ms,11 Mbps,1477 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,187 ms,41 Mbps,5364 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,197 ms,40 Mbps,5173 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,228 ms,37 Mbps,4747 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,173 ms,112 Mbps,14336 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,167 ms,0 Mbps,104 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,115 ms,47 Mbps,6087 kB/s
