中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,327 Mbps,41881 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,37 ms,624 Mbps,79872 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,17 ms,1232 Mbps,157696 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,38 ms,577 Mbps,73932 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,35 ms,507 Mbps,64921 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,652 Mbps,83456 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,46 ms,401 Mbps,51404 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,7 Mbps,905 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,55 ms,378 Mbps,48435 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,179 Mbps,22937 kB/s
158.101.130.149,443,158.101.129.206,JP,Tokyo,隧道,113 ms,212 Mbps,27136 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,128 ms,50 Mbps,6403 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,145 ms,148 Mbps,19046 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,146 ms,169 Mbps,21708 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,120 ms,46 Mbps,5895 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,47 Mbps,6110 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,149 ms,144 Mbps,18432 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,140 ms,46 Mbps,5967 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,158 ms,39 Mbps,5097 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,158 ms,10 Mbps,1400 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,44 Mbps,5685 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,135 ms,41 Mbps,5339 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,162 ms,32 Mbps,4176 kB/s
158.101.201.244,443,2606:f240:f00:eaf1:0:9e7b:229b:5774,US,Salt Lake City,隧道,146 ms,115 Mbps,14745 kB/s
