中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,784 Mbps,100352 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,54 ms,480 Mbps,61542 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,55 ms,440 Mbps,56422 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,50 ms,456 Mbps,58470 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,315 Mbps,40345 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,48 ms,426 Mbps,54579 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,54 ms,506 Mbps,64819 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,0 Mbps,88 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,57 ms,274 Mbps,35123 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,69 ms,457 Mbps,58572 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,70 ms,401 Mbps,51404 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,186 Mbps,23859 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,129 ms,186 Mbps,23859 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,102 ms,45 Mbps,5799 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,112 ms,31 Mbps,4084 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,121 ms,216 Mbps,27648 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,144 Mbps,18534 kB/s
143.47.182.90,443,163.123.193.3,DE,Frankfurt,隧道,108 ms,111 Mbps,14233 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,107 ms,39 Mbps,5072 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,159 ms,38 Mbps,4868 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,162 ms,39 Mbps,5047 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,157 ms,39 Mbps,5045 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,39 Mbps,5090 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,206 ms,11 Mbps,1470 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,220 ms,43 Mbps,5597 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,210 ms,30 Mbps,3932 kB/s
