中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,920 Mbps,117760 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,46 ms,684 Mbps,87552 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,38 ms,625 Mbps,80076 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,24 ms,872 Mbps,111616 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,337 Mbps,43212 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,38 ms,568 Mbps,72704 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,30 ms,299 Mbps,38297 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,27 ms,824 Mbps,105472 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,38 ms,666 Mbps,85299 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,40 ms,466 Mbps,59699 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,41 ms,541 Mbps,69324 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,49 ms,1 Mbps,138 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,170 Mbps,21811 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,129 ms,39 Mbps,5030 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,138 ms,42 Mbps,5442 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,123 ms,43 Mbps,5603 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,130 ms,40 Mbps,5122 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,139 ms,139 Mbps,17817 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,135 ms,165 Mbps,21196 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,148 ms,201 Mbps,25804 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,125 ms,45 Mbps,5870 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,47 Mbps,6115 kB/s
8.219.151.64,443,8.219.69.217,SG,Singapore,隧道,187 ms,59 Mbps,7593 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,193 ms,32 Mbps,4129 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,143 ms,37 Mbps,4787 kB/s
