中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,7 ms,4 Mbps,554 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,22 ms,684 Mbps,87552 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,263 Mbps,33689 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,394 Mbps,50483 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,431 Mbps,55193 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,68 ms,380 Mbps,48742 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,68 ms,277 Mbps,35532 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,68 ms,366 Mbps,46899 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,264 Mbps,33792 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,43 Mbps,5621 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,224 Mbps,28774 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,56 ms,348 Mbps,44646 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,77 ms,252 Mbps,32256 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,366 Mbps,46899 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,48 Mbps,6148 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,252 Mbps,32256 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,98 ms,48 Mbps,6172 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,170 ms,45 Mbps,5819 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,170 ms,41 Mbps,5350 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,128 Mbps,16486 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,170 ms,135 Mbps,17305 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,173 ms,38 Mbps,4958 kB/s
8.219.171.140,443,8.219.69.217,SG,Singapore,隧道,233 ms,56 Mbps,7240 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,27 Mbps,3575 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,214 ms,32 Mbps,4120 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,214 ms,86 Mbps,11059 kB/s
