中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,366 Mbps,46899 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,808 Mbps,103424 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,41 ms,428 Mbps,54784 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,40 ms,547 Mbps,70041 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1064 Mbps,136192 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,3 ms,456 Mbps,58368 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,348 Mbps,44544 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,18 ms,1168 Mbps,149504 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,984 Mbps,125952 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,37 ms,584 Mbps,74854 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,57 ms,55 Mbps,7078 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,469 Mbps,60108 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,59 ms,7 Mbps,967 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,212 Mbps,27136 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,16 Mbps,2132 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,145 ms,142 Mbps,18227 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,150 ms,164 Mbps,20992 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,46 Mbps,5888 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,46 Mbps,5981 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,139 ms,44 Mbps,5754 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,144 ms,42 Mbps,5439 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,166 ms,40 Mbps,5147 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,186 ms,40 Mbps,5152 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,156 ms,43 Mbps,5595 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,28 Mbps,3675 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,206 ms,42 Mbps,5494 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,37 Mbps,4752 kB/s
143.47.176.251,443,2606:f240:f00:2be4:0:35b1:62f0:7ccf,DE,Salt Lake City,隧道,146 ms,112 Mbps,14438 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,223 ms,9 Mbps,1233 kB/s
