中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,31 ms,1008 Mbps,129024 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,23 ms,1080 Mbps,138240 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,3 ms,457 Mbps,58572 kB/s
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,40 ms,593 Mbps,75980 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,19 ms,1248 Mbps,159744 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,763 Mbps,97689 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,17 ms,329 Mbps,42188 kB/s
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,38 ms,584 Mbps,74752 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,37 ms,570 Mbps,73011 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,56 ms,403 Mbps,51609 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,63 ms,7 Mbps,943 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,112 ms,44 Mbps,5636 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,208 Mbps,26624 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,40 Mbps,5133 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,40 Mbps,5135 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,40 Mbps,5208 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,157 ms,40 Mbps,5230 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,195 ms,20 Mbps,2617 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,147 ms,46 Mbps,5952 kB/s
