中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,120 Mbps,15360 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,808 Mbps,103424 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,48 ms,566 Mbps,72499 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,399 Mbps,51097 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,7 Mbps,955 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,53 ms,426 Mbps,54579 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,51 ms,477 Mbps,61132 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,48 ms,431 Mbps,55193 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,51 ms,513 Mbps,65740 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,67 ms,314 Mbps,40243 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,118 ms,184 Mbps,23552 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,97 ms,42 Mbps,5476 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,106 ms,188 Mbps,24166 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,107 ms,42 Mbps,5466 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,164 Mbps,21094 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,47 Mbps,6092 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,47 Mbps,6074 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,108 ms,47 Mbps,6069 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,183 ms,37 Mbps,4771 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,210 ms,38 Mbps,4899 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,205 ms,38 Mbps,4892 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,38 Mbps,4866 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,206 ms,11 Mbps,1480 kB/s
8.219.186.99,443,8.219.69.217,SG,Singapore,隧道,210 ms,68 Mbps,8759 kB/s
152.70.62.177,443,2606:f240:f00:83a7:0:55d6:733b:1212,DE,Frankfurt,隧道,105 ms,119 Mbps,15257 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,106 ms,248 Mbps,31846 kB/s
