中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,711 Mbps,91033 kB/s
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,52 ms,534 Mbps,68403 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,48 ms,541 Mbps,69324 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,6 Mbps,859 kB/s
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,49 ms,495 Mbps,63385 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,38 ms,40 Mbps,5162 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,372 Mbps,47616 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,60 ms,484 Mbps,62054 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,110 ms,44 Mbps,5681 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,122 ms,150 Mbps,19251 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,132 ms,144 Mbps,18534 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,121 ms,157 Mbps,20172 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,144 ms,41 Mbps,5325 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,144 ms,40 Mbps,5190 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,125 ms,39 Mbps,5031 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,45 Mbps,5863 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,197 ms,31 Mbps,4094 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,167 ms,111 Mbps,14233 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,208 ms,0 Mbps,96 kB/s
