中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,32 ms,455 Mbps,58265 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,864 Mbps,110592 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,7 ms,1048 Mbps,134144 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,552 Mbps,70758 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,20 ms,1000 Mbps,128000 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,24 ms,928 Mbps,118784 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,73 ms,49 Mbps,6382 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,21 ms,433 Mbps,55500 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,70 ms,7 Mbps,972 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,62 ms,291 Mbps,37273 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,227 Mbps,29081 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,44 Mbps,5713 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,121 ms,46 Mbps,5941 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,119 Mbps,15257 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,147 ms,42 Mbps,5413 kB/s
141.148.224.54,443,2606:f240:f00:b2ed:0:e112:9f9c:a47,DE,Frankfurt,隧道,152 ms,95 Mbps,12185 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,154 ms,43 Mbps,5588 kB/s
141.147.117.4,443,2606:f240:f00:2be4:0:4c70:396a:295a,DE,Frankfurt,隧道,159 ms,103 Mbps,13209 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,175 ms,38 Mbps,4948 kB/s
150.230.63.93,443,150.230.63.93,JP,Hong Kong,中转,118 ms,40 Mbps,5224 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,151 ms,36 Mbps,4705 kB/s
168.138.212.80,443,168.138.212.80,JP,Phoenix,中转,107 ms,40 Mbps,5225 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,170 ms,12 Mbps,1638 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,174 ms,8 Mbps,1075 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,169 ms,41 Mbps,5358 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,125 Mbps,16076 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,187 ms,85 Mbps,10956 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,181 ms,45 Mbps,5837 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,141 ms,126 Mbps,16179 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,43 Mbps,5536 kB/s
