中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,5 ms,824 Mbps,105472 kB/s
129.146.46.164,443,129.146.46.164,368 Mbps,47104 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,658 Mbps,84275 kB/s
35.230.79.26,443,35.212.197.31,US,Seattle,隧道,23 ms,675 Mbps,86425 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,708 Mbps,90726 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,26 ms,824 Mbps,105472 kB/s
35.197.23.75,443,35.212.197.31,US,Seattle,隧道,21 ms,548 Mbps,70144 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,78 ms,370 Mbps,47411 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,115 ms,47 Mbps,6114 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,4 Mbps,615 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,71 ms,46 Mbps,6005 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,45 Mbps,5794 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,104 ms,44 Mbps,5686 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,121 ms,45 Mbps,5853 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,151 Mbps,19353 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,125 Mbps,16076 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,160 ms,44 Mbps,5643 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,45 Mbps,5848 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,147 ms,43 Mbps,5573 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,151 ms,118 Mbps,15155 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,160 ms,41 Mbps,5308 kB/s
152.70.52.84,443,2606:f240:f00:46c4:0:9c6c:20f9:57ea,US,Frankfurt,隧道,158 ms,116 Mbps,14950 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,151 ms,40 Mbps,5171 kB/s
143.47.176.251,443,163.123.193.24,DE,Frankfurt,隧道,156 ms,127 Mbps,16281 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,181 ms,47 Mbps,6130 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,173 ms,0 Mbps,7 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,171 ms,120 Mbps,15360 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,156 ms,42 Mbps,5446 kB/s
