中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,23 ms,45 Mbps,5863 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,7 Mbps,945 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,413 Mbps,52940 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,772 Mbps,98918 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,51 ms,433 Mbps,55500 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,48 ms,460 Mbps,58982 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,55 ms,468 Mbps,60006 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,424 Mbps,54374 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,61 ms,432 Mbps,55296 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,54 ms,439 Mbps,56217 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,108 ms,228 Mbps,29286 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,46 Mbps,5965 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,116 ms,192 Mbps,24678 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,109 ms,45 Mbps,5886 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,107 ms,42 Mbps,5496 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,124 ms,184 Mbps,23552 kB/s
158.101.201.244,443,2606:f240:f00:83a7:0:3449:b1ea:bc28,US,Frankfurt,隧道,107 ms,188 Mbps,24064 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,108 ms,41 Mbps,5295 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,134 Mbps,17203 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,148 ms,40 Mbps,5153 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,32 Mbps,4104 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,152 ms,39 Mbps,5091 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,156 ms,136 Mbps,17510 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,197 ms,38 Mbps,4909 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,205 ms,36 Mbps,4697 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,219 ms,37 Mbps,4849 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,225 ms,14 Mbps,1795 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,28 Mbps,3593 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,207 ms,0 Mbps,1 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,1122 ms,239 Mbps,30617 kB/s
