中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.103.203,443,43.153.103.203,US,San Jose,中转,24 ms,509 Mbps,65228 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,36 ms,479 Mbps,61337 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,35 ms,584 Mbps,74854 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,691 Mbps,88473 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,56 ms,5 Mbps,654 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,531 Mbps,67993 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,30 ms,601 Mbps,77004 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,329 Mbps,42188 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,34 ms,708 Mbps,90624 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,47 ms,532 Mbps,68096 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,40 ms,647 Mbps,82841 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,139 ms,158 Mbps,20275 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,131 ms,190 Mbps,24371 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,138 ms,41 Mbps,5350 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,138 ms,36 Mbps,4700 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,130 ms,135 Mbps,17305 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,132 ms,49 Mbps,6298 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,151 ms,198 Mbps,25395 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,167 ms,43 Mbps,5619 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,184 ms,10 Mbps,1352 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,187 ms,45 Mbps,5887 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,136 ms,45 Mbps,5813 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,216 ms,80 Mbps,10342 kB/s
