中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,24 ms,740 Mbps,94720 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,12 ms,3 Mbps,385 kB/s
35.197.23.75,443,35.212.176.58,US,Seattle,隧道,68 ms,312 Mbps,39936 kB/s
129.146.46.164,443,129.146.46.164,320 Mbps,40960 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,456 Mbps,58470 kB/s
35.230.79.26,443,35.212.176.58,US,Seattle,隧道,71 ms,320 Mbps,40960 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,87 ms,274 Mbps,35123 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,288 Mbps,36864 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,98 ms,202 Mbps,25907 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,62 ms,328 Mbps,42086 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,98 ms,245 Mbps,31436 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,35 Mbps,4495 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,69 ms,356 Mbps,45568 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,165 ms,45 Mbps,5811 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,94 ms,51 Mbps,6622 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,46 Mbps,5990 kB/s
144.24.85.97,443,168.107.48.201,KR,Seoul,隧道,202 ms,91 Mbps,11673 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,217 ms,40 Mbps,5231 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,224 ms,24 Mbps,3076 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,116 Mbps,14950 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,212 ms,9 Mbps,1178 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,234 ms,37 Mbps,4755 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,238 ms,62 Mbps,7991 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,201 ms,67 Mbps,8660 kB/s
