中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,7 Mbps,969 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,747 Mbps,95641 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,416 Mbps,53248 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,59 ms,297 Mbps,38092 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,381 Mbps,48844 kB/s
35.230.79.26,443,35.212.173.121,US,Seattle,隧道,51 ms,453 Mbps,58060 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,50 ms,497 Mbps,63692 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,55 ms,396 Mbps,50688 kB/s
35.197.23.75,443,35.212.173.121,US,Seattle,隧道,49 ms,523 Mbps,66969 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,57 ms,379 Mbps,48537 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,384 Mbps,49254 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,107 ms,43 Mbps,5621 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,179 Mbps,22937 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,207 Mbps,26521 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,119 ms,177 Mbps,22732 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,153 ms,146 Mbps,18739 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,155 ms,14 Mbps,1861 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,112 ms,49 Mbps,6349 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,155 ms,47 Mbps,6077 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,153 ms,155 Mbps,19865 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,39 Mbps,5090 kB/s
