中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,3 ms,7 Mbps,938 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,586 Mbps,75059 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,71 ms,280 Mbps,35840 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,81 ms,304 Mbps,39014 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,374 Mbps,47923 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,45 Mbps,5859 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,70 ms,290 Mbps,37171 kB/s
141.144.201.185,443,163.123.193.10,DE,Frankfurt,隧道,104 ms,234 Mbps,30003 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,144 Mbps,18432 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,75 ms,280 Mbps,35840 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,66 ms,244 Mbps,31334 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,75 ms,152 Mbps,19456 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,106 ms,196 Mbps,25190 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,79 ms,244 Mbps,31334 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,115 Mbps,14745 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,24 Mbps,3114 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,101 ms,48 Mbps,6176 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,166 ms,42 Mbps,5461 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,167 ms,120 Mbps,15360 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,41 Mbps,5336 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,38 Mbps,4904 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,207 ms,11 Mbps,1486 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,34 Mbps,4404 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,220 ms,9 Mbps,1155 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,194 ms,59 Mbps,7635 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,204 ms,2 Mbps,298 kB/s
