中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,13 ms,775 Mbps,99225 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,71 ms,364 Mbps,46592 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,78 ms,296 Mbps,37990 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,69 ms,320 Mbps,40960 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,74 ms,280 Mbps,35840 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,93 ms,249 Mbps,31948 kB/s
184.169.181.217,443,184.169.181.217,US,Denver,中转,69 ms,431 Mbps,55193 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,89 ms,262 Mbps,33587 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,47 Mbps,6053 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,86 ms,45 Mbps,5874 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,293 Mbps,37580 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,102 ms,283 Mbps,36249 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,94 ms,47 Mbps,6016 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,173 ms,67 Mbps,8580 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,178 ms,32 Mbps,4138 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,0 Mbps,97 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,37 Mbps,4779 kB/s
168.138.212.80,443,168.138.212.80,JP,Hong Kong,中转,161 ms,41 Mbps,5349 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,183 ms,127 Mbps,16281 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,222 ms,30 Mbps,3960 kB/s
150.230.7.216,443,150.230.7.216,JP,Hong Kong,中转,172 ms,42 Mbps,5496 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,216 ms,16 Mbps,2083 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,207 ms,30 Mbps,3888 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,292 ms,31 Mbps,4001 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,239 ms,31 Mbps,4049 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,208 ms,0 Mbps,9 kB/s
