中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,17 ms,416 Mbps,53350 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,856 Mbps,109568 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,37 ms,608 Mbps,77824 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,36 ms,544 Mbps,69734 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,38 ms,590 Mbps,75571 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,492 Mbps,62976 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1344 Mbps,172032 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,408 Mbps,52326 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,66 ms,3 Mbps,452 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,112 ms,187 Mbps,23961 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,120 ms,45 Mbps,5886 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,149 Mbps,19148 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,117 ms,44 Mbps,5752 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,142 ms,42 Mbps,5434 kB/s
144.24.85.97,443,168.107.48.201,KR,Seoul,隧道,132 ms,141 Mbps,18124 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,151 ms,42 Mbps,5450 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,148 ms,120 Mbps,15462 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,149 ms,122 Mbps,15667 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,168 ms,14 Mbps,1848 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,197 ms,41 Mbps,5313 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,138 ms,45 Mbps,5794 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,169 ms,0 Mbps,76 kB/s
