中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,Los Angeles,中转,30 ms,419 Mbps,53657 kB/s
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,340 Mbps,43520 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,5 ms,466 Mbps,59699 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,22 ms,671 Mbps,85913 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,19 ms,904 Mbps,115712 kB/s
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,40 ms,571 Mbps,73113 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,712 Mbps,91136 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,46 ms,525 Mbps,67276 kB/s
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,38 ms,563 Mbps,72089 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,63 ms,46 Mbps,5944 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,73 ms,314 Mbps,40243 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,116 ms,248 Mbps,31744 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,491 Mbps,62873 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,60 ms,6 Mbps,837 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,122 ms,42 Mbps,5442 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,134 ms,48 Mbps,6247 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,142 ms,155 Mbps,19865 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,146 ms,116 Mbps,14950 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,135 ms,46 Mbps,5996 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,162 ms,46 Mbps,5966 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,167 ms,42 Mbps,5423 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,147 ms,174 Mbps,22323 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,153 ms,47 Mbps,6019 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,44 Mbps,5645 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,181 ms,40 Mbps,5202 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,169 ms,12 Mbps,1539 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,137 ms,42 Mbps,5392 kB/s
