中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,29 ms,1376 Mbps,176128 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,35 ms,335 Mbps,42905 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,50 ms,7 Mbps,945 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,36 ms,602 Mbps,77107 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,18 ms,864 Mbps,110592 kB/s
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,49 ms,648 Mbps,82944 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,27 ms,445 Mbps,57036 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,40 ms,640 Mbps,81920 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,209 Mbps,26828 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,232 Mbps,29798 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,117 ms,44 Mbps,5637 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,118 ms,44 Mbps,5709 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,121 ms,39 Mbps,5101 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,41 Mbps,5290 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,152 ms,42 Mbps,5438 kB/s
8.219.97.136,443,47.236.1.53,SG,Singapore,隧道,194 ms,84 Mbps,10752 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,144 ms,45 Mbps,5821 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,183 ms,10 Mbps,1284 kB/s
