中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,24 ms,968 Mbps,123904 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,904 Mbps,115712 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,22 ms,960 Mbps,122880 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,4 ms,1288 Mbps,164864 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,23 ms,840 Mbps,107520 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,65 ms,44 Mbps,5637 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,616 Mbps,78950 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,74 ms,7 Mbps,925 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,330 Mbps,42291 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,195 Mbps,24985 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,43 Mbps,5594 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,134 ms,41 Mbps,5267 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,160 ms,12 Mbps,1657 kB/s
144.24.85.97,443,158.180.76.162,KR,Seoul,隧道,139 ms,121 Mbps,15564 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,150 ms,48 Mbps,6181 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,154 ms,36 Mbps,4644 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,163 ms,96 Mbps,12288 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,170 ms,48 Mbps,6180 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,151 ms,128 Mbps,16486 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,47 Mbps,6060 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,159 ms,46 Mbps,5923 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,167 ms,154 Mbps,19763 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,196 ms,44 Mbps,5638 kB/s
8.219.139.93,443,47.84.40.188,SG,Singapore,隧道,189 ms,57 Mbps,7400 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,204 ms,50 Mbps,6448 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,142 ms,154 Mbps,19763 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,147 ms,37 Mbps,4861 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,28 ms,256 Mbps,32768 kB/s
