中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,960 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,74 Mbps,9505 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,25 ms,702 Mbps,89907 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,54 ms,403 Mbps,51609 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,53 ms,431 Mbps,55193 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,50 ms,487 Mbps,62361 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,54 ms,452 Mbps,57958 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,390 Mbps,49971 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,379 Mbps,48537 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,49 ms,485 Mbps,62156 kB/s
144.24.162.91,443,2606:f240:f00:46c4:0:6d4f:868a:1800,US,Frankfurt,隧道,106 ms,192 Mbps,24678 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,95 ms,43 Mbps,5622 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,111 ms,212 Mbps,27238 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,110 ms,192 Mbps,24678 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,104 ms,187 Mbps,23961 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,111 ms,43 Mbps,5595 kB/s
131.186.33.175,443,151.145.77.106,JP,Tokyo,隧道,147 ms,131 Mbps,16793 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,156 Mbps,20070 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,107 ms,49 Mbps,6346 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,161 ms,47 Mbps,6104 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,202 ms,42 Mbps,5402 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,38 Mbps,4930 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,200 ms,9 Mbps,1245 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,215 ms,35 Mbps,4484 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,203 ms,39 Mbps,5080 kB/s
