中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,563 Mbps,72089 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,3 ms,1120 Mbps,143360 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,34 ms,369 Mbps,47308 kB/s
35.197.23.75,443,35.212.212.2,US,Seattle,隧道,23 ms,896 Mbps,114688 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,21 ms,591 Mbps,75673 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,808 Mbps,103424 kB/s
35.230.79.26,443,35.212.212.2,US,Seattle,隧道,27 ms,671 Mbps,85913 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,244 Mbps,31232 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,76 ms,318 Mbps,40755 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,6 Mbps,835 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,47 Mbps,6075 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,112 ms,240 Mbps,30822 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,40 Mbps,5178 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,155 Mbps,19865 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,47 Mbps,6041 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,122 ms,46 Mbps,6002 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,166 ms,11 Mbps,1524 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,44 Mbps,5703 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,168 ms,105 Mbps,13516 kB/s
8.219.149.83,443,8.222.240.96,SG,Singapore,隧道,168 ms,87 Mbps,11161 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,177 ms,46 Mbps,5889 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,157 ms,40 Mbps,5120 kB/s
