中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.197.90,US,Seattle,隧道,23 ms,872 Mbps,111616 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,26 ms,504 Mbps,64512 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,7 ms,912 Mbps,116736 kB/s
35.197.23.75,443,35.212.197.90,US,Seattle,隧道,27 ms,629 Mbps,80588 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,37 ms,256 Mbps,32768 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,605 Mbps,77516 kB/s
184.169.181.217,443,184.169.181.217,US,Ashburn,中转,5 ms,345 Mbps,44236 kB/s
129.146.209.97,443,129.146.209.97,US,Ashburn,中转,20 ms,278 Mbps,35635 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,112 ms,42 Mbps,5466 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,75 ms,6 Mbps,872 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,79 ms,40 Mbps,5200 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,81 ms,46 Mbps,5903 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,176 Mbps,22528 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,42 Mbps,5401 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,111 ms,51 Mbps,6535 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,155 ms,125 Mbps,16076 kB/s
143.47.178.5,443,2606:f240:f00:eaf1:0:4285:5b9c:eea3,DE,Frankfurt,隧道,161 ms,75 Mbps,9676 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,155 ms,116 Mbps,14848 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,49 Mbps,6279 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,156 ms,45 Mbps,5770 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,162 ms,12 Mbps,1646 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,135 ms,47 Mbps,6052 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,159 ms,42 Mbps,5485 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,6 Mbps,874 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,157 ms,40 Mbps,5122 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,166 ms,109 Mbps,14028 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,131 ms,116 Mbps,14950 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,153 ms,44 Mbps,5677 kB/s
130.162.36.198,443,130.162.36.198,DE,Frankfurt,中转,153 ms,111 Mbps,14233 kB/s
