中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,20 ms,976 Mbps,124928 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,21 ms,792 Mbps,101478 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,10 ms,896 Mbps,114688 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,25 ms,1264 Mbps,161792 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,21 ms,1016 Mbps,130048 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,586 Mbps,75059 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,17 ms,436 Mbps,55910 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,77 ms,5 Mbps,742 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,276 Mbps,35328 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,69 ms,345 Mbps,44236 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,126 ms,42 Mbps,5411 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,131 ms,41 Mbps,5316 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,40 Mbps,5207 kB/s
144.24.85.97,443,168.107.48.201,KR,Seoul,隧道,130 ms,140 Mbps,17920 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,149 ms,41 Mbps,5314 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,171 ms,132 Mbps,16896 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,112 Mbps,14336 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,159 ms,37 Mbps,4822 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,157 ms,36 Mbps,4700 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,105 Mbps,13516 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,178 ms,16 Mbps,2173 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,49 Mbps,6278 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,164 ms,45 Mbps,5809 kB/s
