中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,9 ms,793 Mbps,101580 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,16 ms,7 Mbps,931 kB/s
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,48 ms,464 Mbps,59494 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,418 Mbps,53555 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,49 ms,507 Mbps,64921 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,52 ms,466 Mbps,59699 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,50 ms,378 Mbps,48435 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,61 ms,298 Mbps,38195 kB/s
141.144.198.61,443,2606:f240:f00:a683:0:be3b:c3b2:e6aa,DE,Frankfurt,隧道,110 ms,186 Mbps,23859 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,213 Mbps,27340 kB/s
158.101.217.62,443,2606:f240:f00:a683:0:3543:1d82:8ca2,DE,Frankfurt,隧道,115 ms,208 Mbps,26726 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,104 ms,47 Mbps,6124 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,109 ms,236 Mbps,30310 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,109 ms,199 Mbps,25497 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,112 ms,47 Mbps,6139 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,146 ms,144 Mbps,18432 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,108 ms,47 Mbps,6084 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,154 ms,40 Mbps,5122 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,207 ms,0 Mbps,17 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,204 ms,37 Mbps,4815 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,208 ms,38 Mbps,4906 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,199 ms,38 Mbps,4879 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,213 ms,45 Mbps,5829 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,40 Mbps,5136 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,196 ms,80 Mbps,10240 kB/s
