中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,54 ms,553 Mbps,70860 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,66 ms,324 Mbps,41472 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,719 Mbps,92057 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,49 ms,414 Mbps,53043 kB/s
34.82.76.253,443,34.83.144.186,US,Seattle,隧道,74 ms,572 Mbps,73216 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,43 ms,5 Mbps,691 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,48 ms,519 Mbps,66457 kB/s
35.230.79.26,443,35.212.232.22,US,Seattle,隧道,51 ms,462 Mbps,59187 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,388 Mbps,49766 kB/s
35.197.23.75,443,35.212.232.22,US,Seattle,隧道,49 ms,487 Mbps,62361 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,126 ms,162 Mbps,20787 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,144 ms,40 Mbps,5197 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,125 ms,148 Mbps,19046 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,122 ms,160 Mbps,20480 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,139 ms,40 Mbps,5153 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,113 ms,42 Mbps,5412 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,125 ms,43 Mbps,5569 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,133 ms,162 Mbps,20787 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,48 Mbps,6223 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,153 ms,49 Mbps,6345 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,206 ms,40 Mbps,5192 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,181 ms,42 Mbps,5424 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,207 ms,35 Mbps,4512 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,204 ms,4 Mbps,583 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,127 ms,44 Mbps,5744 kB/s
146.56.146.67,443,128.14.110.206,SG,Singapore,隧道,239 ms,33 Mbps,4263 kB/s
