中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,9 ms,3 Mbps,406 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,5 ms,58 Mbps,7503 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,723 Mbps,92569 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,390 Mbps,49971 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,61 ms,340 Mbps,43622 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,70 ms,380 Mbps,48640 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,280 Mbps,35942 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,57 ms,364 Mbps,46694 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,116 ms,222 Mbps,28467 kB/s
35.230.79.26,443,35.212.186.181,US,Seattle,隧道,70 ms,343 Mbps,43929 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,101 ms,214 Mbps,27443 kB/s
35.197.23.75,443,35.212.186.181,US,Seattle,隧道,73 ms,332 Mbps,42598 kB/s
152.70.62.177,443,2606:f240:f00:83a7:0:55d6:733b:1212,DE,Frankfurt,隧道,98 ms,223 Mbps,28569 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,260 Mbps,33382 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,104 ms,46 Mbps,5945 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,43 Mbps,5615 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,152 ms,121 Mbps,15564 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,105 ms,41 Mbps,5268 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,162 ms,37 Mbps,4786 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,47 Mbps,6077 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,175 ms,47 Mbps,6134 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,210 ms,33 Mbps,4340 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,226 ms,44 Mbps,5745 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,236 ms,38 Mbps,4986 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,217 ms,11 Mbps,1409 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,35 Mbps,4525 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,252 ms,54 Mbps,6968 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,213 ms,73 Mbps,9358 kB/s
