中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,38 ms,565 Mbps,72396 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,34 ms,686 Mbps,87859 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,51 ms,292 Mbps,37376 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,36 ms,688 Mbps,88166 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,37 ms,721 Mbps,92364 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,45 ms,535 Mbps,68505 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,31 ms,322 Mbps,41267 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,40 ms,721 Mbps,92364 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,36 ms,472 Mbps,60518 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,27 ms,848 Mbps,108544 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,56 ms,7 Mbps,972 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,129 ms,200 Mbps,25600 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,138 ms,161 Mbps,20684 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,130 ms,45 Mbps,5826 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,139 ms,185 Mbps,23756 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,134 ms,45 Mbps,5797 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,138 ms,44 Mbps,5733 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,141 ms,146 Mbps,18739 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,156 ms,45 Mbps,5808 kB/s
8.219.201.245,443,8.219.66.146,SG,Singapore,隧道,189 ms,82 Mbps,10547 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,190 ms,16 Mbps,2165 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,147 ms,40 Mbps,5175 kB/s
