中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,972 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,768 Mbps,98304 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,296 Mbps,37990 kB/s
35.230.79.26,443,35.212.184.110,US,Seattle,隧道,68 ms,389 Mbps,49868 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,66 ms,448 Mbps,57446 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,70 ms,364 Mbps,46592 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,73 ms,120 Mbps,15360 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,77 ms,323 Mbps,41369 kB/s
35.197.23.75,443,35.212.184.110,US,Seattle,隧道,71 ms,229 Mbps,29388 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,92 ms,284 Mbps,36454 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,50 Mbps,6414 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,238 Mbps,30515 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,230 Mbps,29491 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,48 Mbps,6153 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,172 ms,41 Mbps,5312 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,39 Mbps,5080 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,163 ms,120 Mbps,15360 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,168 ms,41 Mbps,5268 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,206 ms,36 Mbps,4670 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,215 ms,11 Mbps,1504 kB/s
8.219.170.223,443,47.245.127.33,SG,Singapore,隧道,239 ms,44 Mbps,5700 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,36 Mbps,4715 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,243 ms,28 Mbps,3701 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,246 ms,55 Mbps,7098 kB/s
