中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,483 Mbps,61849 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,22 ms,64 Mbps,8211 kB/s
35.230.79.26,443,35.212.212.40,US,Seattle,隧道,49 ms,488 Mbps,62566 kB/s
35.197.23.75,443,35.212.212.40,US,Seattle,隧道,48 ms,457 Mbps,58572 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,48 ms,274 Mbps,35123 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,49 ms,444 Mbps,56934 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,395 Mbps,50585 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,46 ms,417 Mbps,53452 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,64 ms,389 Mbps,49868 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,374 Mbps,47923 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,110 ms,41 Mbps,5259 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,99 ms,51 Mbps,6591 kB/s
193.123.61.156,443,2606:f240:f00:83a7:0:98c5:c99b:f93f,DE,Frankfurt,隧道,108 ms,204 Mbps,26112 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,132 ms,232 Mbps,29696 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,143 ms,162 Mbps,20787 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,110 ms,47 Mbps,6025 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,160 ms,45 Mbps,5879 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,153 ms,45 Mbps,5820 kB/s
168.138.212.80,443,168.138.212.80,JP,Hong Kong,中转,145 ms,41 Mbps,5356 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,189 ms,42 Mbps,5425 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,204 ms,38 Mbps,4873 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,203 ms,36 Mbps,4717 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,2 Mbps,257 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,114 ms,0 Mbps,48 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,186 ms,89 Mbps,11468 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,148 ms,41 Mbps,5254 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,188 ms,37 Mbps,4855 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,1145 ms,39 Mbps,5092 kB/s
