中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,29 ms,364 Mbps,46694 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,674 Mbps,86323 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,880 Mbps,112640 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,1792 Mbps,229376 kB/s
198.23.254.51,443,198.23.254.51,US,San Jose,中转,6 ms,663 Mbps,84889 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,57 ms,365 Mbps,46796 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,17 ms,468 Mbps,60006 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,20 ms,451 Mbps,57753 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,26 ms,1040 Mbps,133120 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,32 ms,303 Mbps,38809 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,209 Mbps,26828 kB/s
64.110.101.125,443,64.110.101.125,JP,Hong Kong,中转,112 ms,203 Mbps,26009 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,119 ms,40 Mbps,5213 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,108 Mbps,13824 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,175 ms,142 Mbps,18227 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,154 ms,44 Mbps,5687 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,44 Mbps,5723 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,38 Mbps,4975 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,146 ms,39 Mbps,5008 kB/s
152.70.52.84,443,2606:f240:f00:a683:0:a57f:6ae3:6a0f,DE,Frankfurt,隧道,154 ms,119 Mbps,15257 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,174 ms,36 Mbps,4725 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,163 ms,0 Mbps,107 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,154 ms,39 Mbps,5009 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,175 ms,36 Mbps,4701 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,168 ms,114 Mbps,14643 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,179 ms,84 Mbps,10854 kB/s
150.230.7.216,443,150.230.7.216,JP,Hong Kong,中转,132 ms,48 Mbps,6168 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,141 ms,35 Mbps,4558 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,155 ms,43 Mbps,5577 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,175 ms,0 Mbps,112 kB/s
