中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,38 ms,740 Mbps,94720 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,35 ms,573 Mbps,73420 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,30 ms,556 Mbps,71168 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,33 ms,737 Mbps,94412 kB/s
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,35 ms,723 Mbps,92569 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,64 ms,364 Mbps,46694 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,43 ms,7 Mbps,903 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,417 Mbps,53452 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,48 ms,50 Mbps,6465 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,126 ms,186 Mbps,23859 kB/s
144.24.162.91,443,2606:f240:f00:46c4:0:6d4f:868a:1800,US,Frankfurt,隧道,131 ms,156 Mbps,20070 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,131 ms,151 Mbps,19353 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,126 ms,37 Mbps,4833 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,131 ms,171 Mbps,21913 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,120 ms,194 Mbps,24883 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,123 ms,40 Mbps,5235 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,140 ms,140 Mbps,18022 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,133 ms,50 Mbps,6421 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,172 ms,48 Mbps,6181 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,164 ms,45 Mbps,5798 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,187 ms,10 Mbps,1389 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,197 ms,40 Mbps,5215 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,204 ms,7 Mbps,909 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,137 ms,42 Mbps,5435 kB/s
