中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,26 ms,1240 Mbps,158720 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,42 ms,1096 Mbps,140288 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,41 ms,407 Mbps,52121 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,40 ms,399 Mbps,51097 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,18 ms,1144 Mbps,146432 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,58 ms,344 Mbps,44032 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,12 ms,457 Mbps,58572 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,534 Mbps,68403 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,19 ms,880 Mbps,112640 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,43 ms,564 Mbps,72192 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,57 ms,2 Mbps,293 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,117 ms,50 Mbps,6486 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,181 Mbps,23244 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,138 ms,160 Mbps,20582 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,122 ms,37 Mbps,4743 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,46 Mbps,5952 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,139 ms,49 Mbps,6329 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,149 ms,187 Mbps,23961 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,140 Mbps,17920 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,163 ms,46 Mbps,5947 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,180 ms,1 Mbps,140 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,201 ms,32 Mbps,4162 kB/s
143.47.176.251,443,163.123.193.4,DE,Munich,隧道,143 ms,117 Mbps,15052 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,149 ms,42 Mbps,5498 kB/s
