中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,1320 Mbps,168960 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,20 ms,880 Mbps,112640 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,7 ms,456 Mbps,58470 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,40 ms,676 Mbps,86528 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,37 ms,669 Mbps,85708 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,36 ms,548 Mbps,70246 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,42 ms,654 Mbps,83763 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,21 ms,353 Mbps,45260 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,404 Mbps,51814 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,58 ms,2 Mbps,269 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,117 ms,233 Mbps,29900 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,45 Mbps,5845 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,119 ms,46 Mbps,5930 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,122 ms,44 Mbps,5660 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,141 ms,136 Mbps,17408 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,150 ms,139 Mbps,17817 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,150 ms,44 Mbps,5693 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,159 ms,41 Mbps,5275 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,145 ms,39 Mbps,5101 kB/s
