中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,129.146.7.98,US,Dallas,中转,2 ms,470 Mbps,60211 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,25 ms,864 Mbps,110592 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,13 ms,244 Mbps,31232 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,48 ms,632 Mbps,80896 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,38 ms,652 Mbps,83456 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,259 Mbps,33177 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,20 ms,1096 Mbps,140288 kB/s
184.169.181.217,443,184.169.181.217,US,Seattle,中转,19 ms,694 Mbps,88883 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,53 ms,2 Mbps,278 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,50 ms,514 Mbps,65843 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,21 ms,824 Mbps,105472 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,37 ms,611 Mbps,78233 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,14 ms,226 Mbps,28979 kB/s
129.146.209.97,443,129.146.209.97,US,Dallas,中转,2 ms,388 Mbps,49766 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,148 ms,188 Mbps,24166 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,61 ms,26 Mbps,3351 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,127 ms,46 Mbps,5949 kB/s
141.144.198.61,443,2606:f240:f00:83a7:0:b900:851a:b2ee,DE,Frankfurt,隧道,153 ms,132 Mbps,16998 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,143 ms,147 Mbps,18841 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,136 ms,225 Mbps,28876 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,123 ms,42 Mbps,5487 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,142 ms,148 Mbps,19046 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,127 ms,44 Mbps,5654 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,114 ms,45 Mbps,5838 kB/s
141.144.204.181,443,2606:f240:f00:a683:0:1ebf:989a:f98a,DE,Frankfurt,隧道,147 ms,136 Mbps,17408 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,145 ms,41 Mbps,5262 kB/s
8.219.206.24,443,47.236.1.53,SG,Singapore,隧道,188 ms,81 Mbps,10444 kB/s
8.219.134.131,443,47.245.114.12,SG,Singapore,隧道,186 ms,6 Mbps,788 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,40 Mbps,5170 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,164 ms,38 Mbps,4878 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,136 ms,38 Mbps,4966 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,157 ms,19 Mbps,2497 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,191 ms,36 Mbps,4697 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,143 ms,47 Mbps,6055 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,148 ms,42 Mbps,5385 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,161 ms,10 Mbps,1315 kB/s
