中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
43.153.80.208,443,43.153.80.208,US,San Jose,中转,11 ms,1680 Mbps,215040 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,22 ms,2440 Mbps,312320 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,22 ms,680 Mbps,87040 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,12 ms,1784 Mbps,228352 kB/s
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,20 ms,1000 Mbps,128000 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,920 Mbps,117760 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,24 ms,1008 Mbps,129024 kB/s
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,50 ms,1000 Mbps,128000 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,17 ms,436 Mbps,55808 kB/s
13.59.65.96,443,2600:1f16:492:b102:cd04:356a:74bd:76c7,US,Columbus,隧道,77 ms,467 Mbps,59801 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,3 Mbps,420 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,327 Mbps,41881 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,256 Mbps,32870 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,44 Mbps,5643 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,115 ms,239 Mbps,30617 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,137 ms,46 Mbps,6004 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,115 ms,48 Mbps,6161 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,167 ms,44 Mbps,5705 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,148 ms,44 Mbps,5666 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,196 ms,28 Mbps,3696 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,169 ms,122 Mbps,15667 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,189 ms,46 Mbps,5999 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,171 ms,156 Mbps,20070 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,159 ms,120 Mbps,15462 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,178 ms,94 Mbps,12083 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,152 ms,123 Mbps,15769 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,176 ms,40 Mbps,5172 kB/s
