中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,7 Mbps,931 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,723 Mbps,92569 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,312 Mbps,40038 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,63 ms,264 Mbps,33792 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,67 ms,338 Mbps,43315 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,71 ms,330 Mbps,42291 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,49 Mbps,6310 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,74 ms,365 Mbps,46796 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,256 Mbps,32768 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,94 ms,224 Mbps,28774 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,89 ms,305 Mbps,39116 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,47 Mbps,6097 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,166 ms,118 Mbps,15155 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,177 ms,37 Mbps,4756 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,36 Mbps,4721 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,37 Mbps,4811 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,239 ms,15 Mbps,1960 kB/s
