中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,1760 Mbps,225280 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,16 ms,816 Mbps,104448 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,34 ms,455 Mbps,58265 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,24 ms,646 Mbps,82739 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,27 ms,321 Mbps,41164 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,34 ms,676 Mbps,86528 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,28 ms,832 Mbps,106496 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,77 ms,41 Mbps,5311 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,27 ms,522 Mbps,66867 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,68 ms,323 Mbps,41369 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,67 ms,6 Mbps,803 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,49 Mbps,6389 kB/s
3.112.21.102,443,3.112.21.102,JP,Hong Kong,中转,107 ms,245 Mbps,31436 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,115 ms,48 Mbps,6202 kB/s
141.144.198.61,443,2606:f240:f00:83a7:0:b900:851a:b2ee,DE,Frankfurt,隧道,159 ms,111 Mbps,14233 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,47 Mbps,6041 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,44 Mbps,5711 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,138 Mbps,17715 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,148 ms,13 Mbps,1671 kB/s
141.144.204.181,443,2606:f240:f00:a683:0:1ebf:989a:f98a,DE,Frankfurt,隧道,160 ms,93 Mbps,11980 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,154 ms,44 Mbps,5642 kB/s
64.110.101.125,443,64.110.101.125,JP,Singapore,中转,114 ms,198 Mbps,25395 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,159 ms,43 Mbps,5573 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,173 ms,17 Mbps,2268 kB/s
8.219.206.24,443,47.236.1.53,SG,Singapore,隧道,194 ms,89 Mbps,11468 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,43 Mbps,5542 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,187 ms,0 Mbps,36 kB/s
