中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
184.169.181.217,443,184.169.181.217,US,San Jose,中转,12 ms,2440 Mbps,312320 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,21 ms,668 Mbps,85606 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,23 ms,460 Mbps,58982 kB/s
35.230.79.26,443,35.212.172.135,US,Seattle,隧道,27 ms,904 Mbps,115712 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,920 Mbps,117760 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,4 ms,443 Mbps,56729 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,67 ms,7 Mbps,969 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,27 ms,984 Mbps,125952 kB/s
35.197.23.75,443,35.212.172.135,US,Seattle,隧道,25 ms,936 Mbps,119808 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,79 ms,225 Mbps,28876 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,107 ms,237 Mbps,30412 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,112 ms,48 Mbps,6260 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,133 ms,44 Mbps,5679 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,116 ms,226 Mbps,28979 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,157 ms,128 Mbps,16384 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,155 ms,38 Mbps,4910 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,174 ms,152 Mbps,19558 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,150 ms,46 Mbps,5987 kB/s
8.219.97.136,443,47.236.1.53,SG,Singapore,隧道,182 ms,104 Mbps,13414 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,126 Mbps,16179 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,197 ms,32 Mbps,4139 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,158 ms,44 Mbps,5675 kB/s
