中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,15 ms,5 Mbps,748 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,12 ms,666 Mbps,85299 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,50 ms,243 Mbps,31129 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,48 ms,325 Mbps,41676 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,456 Mbps,58470 kB/s
129.146.46.164,443,129.146.46.164,US,320 Mbps,40960 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,406 Mbps,52019 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,49 ms,410 Mbps,52531 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,54 ms,410 Mbps,52531 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,420 Mbps,53862 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,110 ms,188 Mbps,24166 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,111 ms,169 Mbps,21708 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,45 Mbps,5768 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,114 ms,204 Mbps,26112 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,147 ms,155 Mbps,19865 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,151 ms,38 Mbps,4986 kB/s
143.47.176.251,443,163.123.193.4,DE,Munich,隧道,109 ms,155 Mbps,19865 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,40 Mbps,5125 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,115 ms,42 Mbps,5379 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,204 ms,34 Mbps,4467 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,213 ms,73 Mbps,9402 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,211 ms,26 Mbps,3452 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,33 Mbps,4338 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,214 ms,72 Mbps,9229 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,207 ms,32 Mbps,4114 kB/s
