中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.197.23.75,443,35.212.173.121,US,Seattle,隧道,51 ms,476 Mbps,60928 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,50 ms,504 Mbps,64614 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,30 ms,603 Mbps,77209 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,416 Mbps,53350 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,7 Mbps,970 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,38 ms,542 Mbps,69427 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,45 ms,481 Mbps,61644 kB/s
35.230.79.26,443,35.212.173.121,US,Seattle,隧道,54 ms,487 Mbps,62361 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,41 ms,364 Mbps,46694 kB/s
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,64 ms,375 Mbps,48025 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,341 Mbps,43724 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,129 ms,149 Mbps,19148 kB/s
152.70.62.177,443,163.123.193.24,DE,Frankfurt,隧道,125 ms,195 Mbps,24985 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,136 ms,172 Mbps,22118 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,116 ms,229 Mbps,29388 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,131 ms,44 Mbps,5713 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,128 ms,180 Mbps,23142 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,141 ms,45 Mbps,5825 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,146 ms,40 Mbps,5161 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,33 Mbps,4257 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,126 ms,40 Mbps,5242 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,260 ms,2 Mbps,355 kB/s
