中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
198.23.254.51,443,198.23.254.51,US,San Jose,中转,2 ms,668 Mbps,85504 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,4 ms,453 Mbps,58060 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,328 Mbps,41984 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,10 ms,2632 Mbps,336896 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,18 ms,438 Mbps,56115 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,920 Mbps,117760 kB/s
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,25 ms,976 Mbps,124928 kB/s
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,24 ms,1000 Mbps,128000 kB/s
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,22 ms,944 Mbps,120832 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,386 Mbps,49459 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,197 Mbps,25292 kB/s
129.159.84.71,443,129.159.84.71,US,Newark,中转,92 ms,3 Mbps,492 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,127 ms,42 Mbps,5388 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,113 ms,202 Mbps,25907 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,136 ms,40 Mbps,5215 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,46 Mbps,5959 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,153 ms,37 Mbps,4835 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,160 ms,126 Mbps,16179 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,110 Mbps,14131 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,169 ms,112 Mbps,14336 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,134 ms,172 Mbps,22016 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,156 ms,42 Mbps,5399 kB/s
8.219.151.64,443,8.219.69.217,SG,Singapore,隧道,174 ms,3 Mbps,454 kB/s
