中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,15 ms,864 Mbps,110592 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,64 ms,320 Mbps,41062 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,53 ms,361 Mbps,46284 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,70 ms,329 Mbps,42188 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,69 ms,336 Mbps,43110 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,257 Mbps,32972 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,74 ms,336 Mbps,43008 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,91 ms,47 Mbps,6090 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,91 ms,227 Mbps,29081 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,234 Mbps,30003 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,45 Mbps,5793 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,328 Mbps,42086 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,270 Mbps,34611 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,403 Mbps,51609 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,161 ms,124 Mbps,15872 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,197 ms,35 Mbps,4529 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,172 ms,38 Mbps,4905 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,41 Mbps,5275 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,229 ms,35 Mbps,4526 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,245 ms,20 Mbps,2663 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,220 ms,10 Mbps,1300 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,115 ms,0 Mbps,26 kB/s
