中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
35.230.79.26,443,35.212.186.181,US,Seattle,隧道,45 ms,300 Mbps,38502 kB/s
184.169.181.217,443,184.169.181.217,US,Portland,中转,36 ms,593 Mbps,75980 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,38 ms,393 Mbps,50380 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,27 ms,701 Mbps,89804 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,48 ms,274 Mbps,35123 kB/s
35.197.23.75,443,35.212.186.181,US,Seattle,隧道,36 ms,380 Mbps,48742 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,51 ms,400 Mbps,51302 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,37 ms,407 Mbps,52121 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,56 ms,7 Mbps,940 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,49 ms,51 Mbps,6617 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,34 ms,567 Mbps,72601 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,58 ms,252 Mbps,32358 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,128 ms,44 Mbps,5756 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,220 Mbps,28160 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,134 ms,143 Mbps,18329 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,124 ms,46 Mbps,5969 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,131 ms,42 Mbps,5459 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,145 ms,163 Mbps,20889 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,142 ms,45 Mbps,5872 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,140 ms,44 Mbps,5654 kB/s
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,125 ms,177 Mbps,22732 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,142 ms,139 Mbps,17817 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,132 ms,41 Mbps,5352 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,170 ms,39 Mbps,5080 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,169 ms,39 Mbps,5068 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,201 ms,33 Mbps,4319 kB/s
8.219.186.99,443,8.219.66.146,SG,Singapore,隧道,192 ms,15 Mbps,2041 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,180 ms,2 Mbps,343 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,203 ms,39 Mbps,5081 kB/s
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,204 ms,11 Mbps,1520 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,213 ms,46 Mbps,5982 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,147 ms,42 Mbps,5424 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,170 ms,13 Mbps,1667 kB/s
