中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,735 Mbps,94105 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,25 ms,2 Mbps,276 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,73 ms,353 Mbps,45260 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,212 Mbps,27136 kB/s
129.146.46.164,443,129.146.46.164,,Los Angeles,中转,0 ms,260 Mbps,33382 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,55 ms,352 Mbps,45056 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,78 ms,393 Mbps,50380 kB/s
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,80 ms,345 Mbps,44236 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,83 ms,197 Mbps,25292 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,90 ms,224 Mbps,28774 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,74 ms,318 Mbps,40755 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,90 ms,44 Mbps,5716 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,98 ms,262 Mbps,33587 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,231 Mbps,29593 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,90 ms,45 Mbps,5854 kB/s
143.47.182.90,443,163.123.193.3,DE,Frankfurt,隧道,95 ms,141 Mbps,18124 kB/s
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,165 ms,42 Mbps,5411 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,172 ms,45 Mbps,5791 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,169 ms,152 Mbps,19456 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,171 ms,44 Mbps,5732 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,214 ms,36 Mbps,4728 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,186 ms,41 Mbps,5302 kB/s
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,221 ms,11 Mbps,1524 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,238 ms,37 Mbps,4793 kB/s
