中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,724 Mbps,92672 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,896 Mbps,114688 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,21 ms,952 Mbps,121856 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,20 ms,630 Mbps,80691 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,22 ms,920 Mbps,117760 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,21 ms,952 Mbps,121856 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,2 Mbps,375 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,66 ms,380 Mbps,48742 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,73 ms,42 Mbps,5380 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,105 ms,207 Mbps,26521 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,49 Mbps,6298 kB/s
64.110.104.30,443,64.110.104.30,JP,Tokyo,中转,118 ms,46 Mbps,5916 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,151 ms,44 Mbps,5654 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,155 ms,40 Mbps,5211 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,164 ms,130 Mbps,16691 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,138 ms,45 Mbps,5879 kB/s
141.144.198.61,443,2606:f240:f00:83a7:0:b900:851a:b2ee,DE,Frankfurt,隧道,158 ms,110 Mbps,14131 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,167 ms,40 Mbps,5197 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,138 Mbps,17715 kB/s
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,165 ms,0 Mbps,35 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,161 ms,41 Mbps,5268 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,174 ms,46 Mbps,5941 kB/s
64.110.101.125,443,64.110.101.125,JP,Hong Kong,中转,114 ms,216 Mbps,27648 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,166 ms,113 Mbps,14540 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,152 ms,43 Mbps,5597 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,144 ms,166 Mbps,21299 kB/s
