中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,38 ms,460 Mbps,58982 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,47 ms,330 Mbps,42291 kB/s
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,33 ms,541 Mbps,69324 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,38 ms,601 Mbps,77004 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,34 ms,611 Mbps,78233 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,40 ms,530 Mbps,67891 kB/s
35.197.23.75,443,35.212.236.25,US,Seattle,隧道,39 ms,467 Mbps,59801 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,26 ms,764 Mbps,97894 kB/s
35.230.79.26,443,35.212.236.25,US,Seattle,隧道,41 ms,690 Mbps,88371 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,65 ms,7 Mbps,900 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,128 ms,229 Mbps,29388 kB/s
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,128 ms,49 Mbps,6394 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,132 ms,156 Mbps,19968 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,141 ms,163 Mbps,20889 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,128 ms,45 Mbps,5836 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,144 ms,200 Mbps,25702 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,142 ms,47 Mbps,6061 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,147 ms,44 Mbps,5721 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,45 Mbps,5765 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,191 ms,24 Mbps,3199 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,212 ms,38 Mbps,4939 kB/s
141.147.117.4,443,163.123.193.5,DE,Munich,隧道,135 ms,146 Mbps,18739 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,137 ms,41 Mbps,5320 kB/s
