中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,11 ms,832 Mbps,106496 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,18 ms,6 Mbps,880 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,310 Mbps,39731 kB/s
35.230.79.26,443,35.212.140.104,US,Seattle,隧道,50 ms,492 Mbps,62976 kB/s
34.82.76.253,443,34.182.31.213,US,Seattle,隧道,50 ms,482 Mbps,61747 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,49 ms,416 Mbps,53248 kB/s
35.197.23.75,443,35.212.140.104,US,Seattle,隧道,49 ms,512 Mbps,65536 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,307 Mbps,39321 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,50 ms,434 Mbps,55603 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,61 ms,350 Mbps,44851 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,188 Mbps,24064 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,101 ms,49 Mbps,6361 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,156 ms,44 Mbps,5711 kB/s
141.144.201.185,443,163.123.193.10,DE,Frankfurt,隧道,107 ms,216 Mbps,27750 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,108 ms,206 Mbps,26419 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,113 ms,48 Mbps,6154 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,110 ms,210 Mbps,26931 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,112 ms,185 Mbps,23756 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,43 Mbps,5538 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,192 ms,38 Mbps,4903 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,109 ms,40 Mbps,5201 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,197 ms,10 Mbps,1330 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,35 Mbps,4527 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,195 ms,37 Mbps,4794 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,196 ms,84 Mbps,10752 kB/s
