中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,16 ms,840 Mbps,107520 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,6 Mbps,839 kB/s
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,59 ms,292 Mbps,37478 kB/s
35.230.79.26,443,35.212.204.241,US,Seattle,隧道,49 ms,520 Mbps,66560 kB/s
35.197.23.75,443,35.212.204.241,US,Seattle,隧道,48 ms,572 Mbps,73318 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,47 ms,448 Mbps,57446 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,62 ms,484 Mbps,62054 kB/s
34.82.76.253,443,136.118.180.134,US,Seattle,隧道,55 ms,557 Mbps,71372 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,55 ms,356 Mbps,45670 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,220 Mbps,28160 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,98 ms,50 Mbps,6475 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,106 ms,48 Mbps,6258 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,107 ms,48 Mbps,6229 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,108 ms,202 Mbps,25907 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,159 ms,44 Mbps,5689 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,145 ms,145 Mbps,18636 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,158 ms,26 Mbps,3400 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,194 ms,34 Mbps,4435 kB/s
168.138.165.174,443,168.138.165.174,SG,Tokyo,中转,235 ms,31 Mbps,4022 kB/s
