中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,37 ms,57 Mbps,7407 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,26 ms,632 Mbps,80896 kB/s
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,71 ms,374 Mbps,47923 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,71 ms,336 Mbps,43110 kB/s
129.159.84.71,443,129.159.84.71,US,Paris,中转,12 ms,1 Mbps,135 kB/s
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,68 ms,372 Mbps,47616 kB/s
141.144.198.61,443,2606:f240:f00:83a7:0:b900:851a:b2ee,DE,Frankfurt,隧道,93 ms,237 Mbps,30412 kB/s
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,69 ms,364 Mbps,46694 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,90 ms,49 Mbps,6315 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,72 ms,267 Mbps,34201 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,100 ms,269 Mbps,34508 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,220 Mbps,28262 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,95 ms,213 Mbps,27340 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,43 Mbps,5507 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,99 ms,41 Mbps,5348 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,100 ms,42 Mbps,5472 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,162 ms,17 Mbps,2298 kB/s
184.169.181.217,443,184.169.181.217,US,London,中转,68 ms,125 Mbps,16076 kB/s
64.110.104.30,443,64.110.104.30,JP,Tokyo,中转,169 ms,39 Mbps,5088 kB/s
168.138.46.67,443,168.138.46.67,JP,Tokyo,中转,174 ms,44 Mbps,5655 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,45 Mbps,5761 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,215 ms,32 Mbps,4105 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,201 ms,26 Mbps,3381 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,240 ms,33 Mbps,4302 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,250 ms,61 Mbps,7820 kB/s
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,204 ms,32 Mbps,4137 kB/s
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,207 ms,74 Mbps,9538 kB/s
64.110.101.125,443,64.110.101.125,JP,Düsseldorf,中转,174 ms,51 Mbps,6561 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,230 ms,0 Mbps,2 kB/s
129.146.46.164,443,129.146.46.164,US,Manchester,中转,274 ms,41 Mbps,5347 kB/s
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,64 ms,205 Mbps,26316 kB/s
