中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,36 ms,380 Mbps,48640 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,29 ms,779 Mbps,99737 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,23 ms,698 Mbps,89395 kB/s
43.153.80.208,443,43.153.80.208,US,San Jose,中转,8 ms,1016 Mbps,130048 kB/s
43.153.103.203,443,43.153.103.203,US,San Jose,中转,5 ms,936 Mbps,119808 kB/s
34.82.76.253,443,34.105.52.138,US,Seattle,隧道,26 ms,824 Mbps,105472 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,24 ms,467 Mbps,59801 kB/s
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,11 ms,1416 Mbps,181248 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,832 Mbps,106496 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,23 ms,679 Mbps,86937 kB/s
18.216.55.100,443,18.216.55.100,US,Columbus,中转,61 ms,404 Mbps,51814 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,68 ms,6 Mbps,782 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,80 ms,51 Mbps,6630 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,106 ms,192 Mbps,24678 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,46 Mbps,5965 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,114 ms,47 Mbps,6083 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,44 Mbps,5754 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,167 ms,77 Mbps,9941 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,156 ms,42 Mbps,5414 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,153 ms,44 Mbps,5637 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,163 ms,43 Mbps,5582 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,158 ms,130 Mbps,16691 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,150 ms,43 Mbps,5609 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,171 ms,109 Mbps,14028 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,202 ms,30 Mbps,3858 kB/s
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,184 ms,87 Mbps,11161 kB/s
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,191 ms,47 Mbps,6070 kB/s
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,211 ms,0 Mbps,63 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,162 ms,43 Mbps,5631 kB/s
