中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,27 ms,684 Mbps,87654 kB/s
192.9.236.144,443,192.9.236.144,US,San Jose,中转,39 ms,408 Mbps,52326 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,27 ms,3 Mbps,458 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,51 ms,500 Mbps,64000 kB/s
35.230.79.26,443,35.212.183.25,US,Seattle,隧道,53 ms,471 Mbps,60313 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,40 ms,503 Mbps,64409 kB/s
35.197.23.75,443,35.212.183.25,US,Seattle,隧道,55 ms,459 Mbps,58777 kB/s
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,52 ms,493 Mbps,63180 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,49 ms,568 Mbps,72704 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,116 ms,47 Mbps,6103 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,122 ms,194 Mbps,24883 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,140 ms,196 Mbps,25190 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,140 ms,46 Mbps,5912 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,117 ms,181 Mbps,23244 kB/s
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,126 ms,48 Mbps,6205 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,145 ms,46 Mbps,5966 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,131 ms,220 Mbps,28160 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,164 ms,43 Mbps,5623 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,205 ms,25 Mbps,3307 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,115 ms,41 Mbps,5275 kB/s
8.219.151.64,443,8.219.116.219,SG,Singapore,隧道,213 ms,76 Mbps,9805 kB/s
