中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,789 Mbps,101068 kB/s
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,23 ms,6 Mbps,829 kB/s
184.169.181.217,443,184.169.181.217,US,San Jose,中转,49 ms,510 Mbps,65331 kB/s
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,422 Mbps,54067 kB/s
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,415 Mbps,53145 kB/s
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,48 ms,502 Mbps,64307 kB/s
192.9.139.160,443,192.9.139.160,US,San Jose,中转,42 ms,534 Mbps,68403 kB/s
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,29 ms,51 Mbps,6647 kB/s
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,50 ms,192 Mbps,24576 kB/s
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,52 ms,504 Mbps,64614 kB/s
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,53 ms,503 Mbps,64409 kB/s
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,113 ms,174 Mbps,22323 kB/s
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,120 ms,44 Mbps,5742 kB/s
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,119 ms,200 Mbps,25600 kB/s
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,159 Mbps,20377 kB/s
204.216.216.148,443,204.216.216.148,IT,Milan,中转,128 ms,134 Mbps,17203 kB/s
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,122 ms,51 Mbps,6565 kB/s
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,135 ms,172 Mbps,22118 kB/s
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,147 ms,37 Mbps,4805 kB/s
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,143 ms,47 Mbps,6101 kB/s
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,144 ms,48 Mbps,6217 kB/s
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,173 ms,42 Mbps,5428 kB/s
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,188 ms,42 Mbps,5414 kB/s
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,130 ms,46 Mbps,5983 kB/s
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,189 ms,11 Mbps,1526 kB/s
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,197 ms,37 Mbps,4757 kB/s
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,205 ms,36 Mbps,4727 kB/s
